UF,Sexo,Idade,Cor,Anos de Estudo,Renda,Altura
Minas Gerais,Mulher,32,Branca,13,4000,1.638077003
Minas Gerais,Mulher,60,Branca,15,3000,1.855970023
Minas Gerais,Mulher,51,Branca,16,10000,1.744118633
Minas Gerais,Mulher,27,Parda,12,1000,1.639120235
Minas Gerais,Homem,35,Negra,12,788,1.833490459
Minas Gerais,Mulher,51,Parda,6,1200,1.795916752
Minas Gerais,Homem,40,Negra,5,900,1.622657307
Minas Gerais,Homem,35,Negra,2,788,1.734330711
Minas Gerais,Homem,48,Parda,14,889,1.606258859
Minas Gerais,Homem,48,Parda,6,870,1.601148391
Minas Gerais,Mulher,30,Parda,9,895,1.574139807
Minas Gerais,Homem,38,Parda,9,788,1.602345592
Minas Gerais,Mulher,32,Parda,11,1500,1.681537979
Minas Gerais,Mulher,61,Parda,2,788,1.646870849
Minas Gerais,Homem,60,Parda,12,1100,1.84249593
Minas Gerais,Homem,57,Branca,15,6500,1.778824707
Minas Gerais,Homem,34,Branca,16,3500,1.748565334
Minas Gerais,Mulher,30,Branca,16,5000,1.681539029
Minas Gerais,Mulher,45,Branca,16,3500,1.808109816
Minas Gerais,Homem,47,Parda,16,2300,1.873773885
Minas Gerais,Homem,55,Branca,16,3000,1.654246771
Minas Gerais,Mulher,42,Branca,16,8000,1.893144867
Minas Gerais,Homem,44,Branca,16,3500,1.620029377
Minas Gerais,Mulher,64,Branca,16,2300,1.672648777
Minas Gerais,Mulher,64,Branca,12,1200,1.696083535
Minas Gerais,Mulher,37,Branca,16,7000,1.743708184
Minas Gerais,Mulher,50,Branca,12,3000,1.674573733
Minas Gerais,Mulher,43,Branca,16,16000,1.525798802
Minas Gerais,Mulher,42,Branca,16,4000,1.735269076
Minas Gerais,Homem,59,Branca,16,3000,1.745217818
Minas Gerais,Homem,35,Branca,16,8000,1.663807644
Minas Gerais,Homem,44,Parda,10,1200,1.668240467
Minas Gerais,Mulher,57,Branca,13,3500,1.641881563
Minas Gerais,Homem,39,Branca,16,8000,1.639555603
Minas Gerais,Mulher,31,Branca,16,5000,1.593066254
Minas Gerais,Mulher,47,Branca,16,3000,1.659112399
Minas Gerais,Homem,65,Branca,8,1000,1.565293386
Minas Gerais,Homem,59,Branca,13,4300,1.73405732
Minas Gerais,Mulher,34,Branca,16,2000,1.52660889
Minas Gerais,Mulher,56,Branca,12,1500,1.716415006
Minas Gerais,Homem,42,Branca,16,6000,1.848390248
Minas Gerais,Homem,31,Branca,16,1500,1.77993778
Minas Gerais,Mulher,38,Branca,16,7880,1.687861571
Minas Gerais,Homem,50,Branca,16,15000,1.740188006
Minas Gerais,Homem,59,Parda,16,1580,1.697618099
Minas Gerais,Homem,37,Parda,12,1800,1.772555165
Minas Gerais,Mulher,60,Branca,16,4000,1.682587009
Minas Gerais,Homem,32,Branca,16,1200,1.664383162
Minas Gerais,Homem,43,Branca,16,4000,1.525903075
Minas Gerais,Homem,52,Parda,12,1200,1.574696143
Minas Gerais,Mulher,50,Branca,16,2000,1.745609625
Minas Gerais,Mulher,57,Parda,12,5000,1.660589054
Minas Gerais,Homem,36,Branca,16,2200,1.699449112
Minas Gerais,Mulher,50,Branca,16,10000,1.634879363
Minas Gerais,Homem,42,Branca,16,15000,1.689914638
Minas Gerais,Mulher,50,Branca,12,18000,1.686692567
Minas Gerais,Homem,50,Branca,16,4900,1.716302334
Minas Gerais,Mulher,35,Branca,16,10000,1.67461891
Minas Gerais,Mulher,47,Branca,12,6000,1.827850132
Minas Gerais,Mulher,58,Branca,16,17000,1.855612314
Minas Gerais,Mulher,48,Branca,13,3500,1.623527531
Minas Gerais,Homem,59,Branca,14,15000,1.54140524
Minas Gerais,Mulher,36,Parda,16,4000,1.723019743
Minas Gerais,Mulher,34,Branca,14,4500,1.534481274
Minas Gerais,Homem,43,Branca,16,3000,1.747520866
Minas Gerais,Mulher,43,Parda,16,8900,1.741564183
Minas Gerais,Mulher,41,Branca,16,6000,1.568711497
Minas Gerais,Mulher,37,Parda,12,4700,1.596432476
Minas Gerais,Mulher,55,Negra,12,8000,1.643315665
Minas Gerais,Mulher,36,Branca,16,3000,1.789450066
Minas Gerais,Homem,50,Branca,16,3000,1.609051001
Minas Gerais,Mulher,26,Parda,15,1500,1.651211146
Minas Gerais,Homem,43,Parda,9,3000,1.647590308
Minas Gerais,Homem,51,Branca,9,1500,1.659521185
Minas Gerais,Mulher,42,Parda,12,5000,1.65851395
Minas Gerais,Mulher,51,Parda,3,800,1.758305827
Minas Gerais,Homem,57,Parda,5,600,1.684008825
Minas Gerais,Homem,43,Branca,12,1300,1.502189393
Minas Gerais,Mulher,55,Branca,12,2500,1.818767008
Minas Gerais,Mulher,38,Negra,12,1200,1.737656381
Minas Gerais,Mulher,45,Branca,14,2000,1.65152364
Minas Gerais,Mulher,35,Parda,16,3300,1.70885861
Minas Gerais,Mulher,61,Parda,16,8000,1.770944447
Minas Gerais,Mulher,25,Negra,10,1200,1.820018887
Minas Gerais,Mulher,43,Parda,12,2365,1.738810809
Minas Gerais,Homem,55,Branca,12,3350,1.616592321
Minas Gerais,Mulher,52,Negra,5,750,1.864666234
Minas Gerais,Mulher,58,Parda,12,3000,1.597128764
Minas Gerais,Mulher,57,Branca,16,2000,1.729207361
Minas Gerais,Mulher,33,Branca,16,10000,1.447790045
Minas Gerais,Homem,43,Parda,16,3000,1.778973382
Minas Gerais,Mulher,52,Parda,16,8000,1.638846258
Minas Gerais,Homem,39,Parda,9,500,1.687147504
Minas Gerais,Homem,36,Parda,8,788,1.577797543
Minas Gerais,Mulher,36,Branca,14,3920,1.713841946
Minas Gerais,Mulher,44,Parda,16,8000,1.8175611
Minas Gerais,Mulher,57,Branca,9,2000,1.562343143
Minas Gerais,Homem,57,Parda,9,788,1.693146557
Minas Gerais,Mulher,47,Parda,15,2400,1.474733845
Minas Gerais,Mulher,52,Parda,14,3000,1.769731133
Minas Gerais,Mulher,71,Branca,16,10000,1.788885188
Minas Gerais,Mulher,34,Negra,16,11000,1.644534022
Minas Gerais,Homem,39,Negra,12,788,1.819556075
Minas Gerais,Mulher,27,Parda,16,7100,1.642108319
Minas Gerais,Mulher,44,Branca,16,3800,1.706995489
Minas Gerais,Mulher,36,Branca,16,5500,1.727889464
Minas Gerais,Mulher,34,Parda,16,3000,1.647601646
Minas Gerais,Mulher,31,Negra,16,5000,1.542242956
Minas Gerais,Mulher,39,Branca,16,3000,1.677506401
Minas Gerais,Mulher,39,Branca,12,2200,1.662167164
Minas Gerais,Mulher,58,Branca,16,12000,1.875282312
Minas Gerais,Mulher,43,Branca,13,5000,1.496994029
Minas Gerais,Mulher,23,Parda,15,1400,1.760642861
Minas Gerais,Mulher,28,Parda,16,2500,1.786294982
Minas Gerais,Mulher,25,Branca,16,3000,1.679840597
Minas Gerais,Homem,57,Branca,12,788,1.596780829
Minas Gerais,Homem,32,Branca,6,200,1.757633919
Minas Gerais,Homem,45,Parda,6,840,1.827203728
Minas Gerais,Homem,64,Parda,9,600,1.606407203
Minas Gerais,Mulher,39,Branca,12,1650,1.710558015
Minas Gerais,Homem,22,Parda,9,880,1.781468273
Minas Gerais,Mulher,57,Branca,4,1500,1.563887982
Minas Gerais,Homem,41,Branca,7,1500,1.74521812
Minas Gerais,Homem,45,Negra,10,800,1.611992377
Minas Gerais,Mulher,25,Branca,12,918,1.667968541
Minas Gerais,Homem,29,Negra,12,788,1.712342032
Minas Gerais,Mulher,20,Negra,10,1500,1.832455009
Minas Gerais,Mulher,33,Parda,4,2000,1.775110501
Minas Gerais,Mulher,42,Parda,6,2000,1.733550891
Minas Gerais,Mulher,38,Parda,12,3200,1.744034164
Minas Gerais,Homem,56,Parda,1,788,1.765897438
Minas Gerais,Mulher,38,Branca,1,1800,1.756723554
Minas Gerais,Mulher,34,Branca,12,2000,1.737687174
Minas Gerais,Mulher,40,Parda,16,4900,1.746656435
Minas Gerais,Mulher,45,Parda,12,1400,1.580385419
Minas Gerais,Mulher,27,Parda,6,1000,1.724417812
Minas Gerais,Mulher,30,Parda,11,2200,1.760444057
Minas Gerais,Mulher,32,Parda,13,3000,1.725646009
Minas Gerais,Mulher,37,Negra,12,2200,1.540995295
Minas Gerais,Mulher,53,Parda,7,1600,1.601557179
Minas Gerais,Mulher,25,Parda,13,2500,1.701453255
Minas Gerais,Homem,37,Parda,1,788,1.68166703
Minas Gerais,Mulher,41,Branca,12,2000,1.791203882
Minas Gerais,Mulher,43,Parda,9,1500,1.814932468
Minas Gerais,Mulher,42,Parda,16,6000,1.61309637
Minas Gerais,Homem,60,Negra,9,1576,1.53752414
Minas Gerais,Mulher,45,Branca,9,1200,1.700973021
Minas Gerais,Mulher,41,Parda,10,6000,1.806544237
Minas Gerais,Mulher,65,Parda,5,7000,1.591353516
Minas Gerais,Homem,44,Branca,16,1500,1.687228508
Minas Gerais,Mulher,67,Branca,7,8000,1.753841661
Minas Gerais,Mulher,54,Branca,12,4000,1.635684643
Minas Gerais,Homem,47,Branca,12,1900,1.582072265
Minas Gerais,Mulher,36,Branca,1,1500,1.74314598
Minas Gerais,Mulher,50,Branca,12,2000,1.679701126
Minas Gerais,Mulher,53,Branca,4,5000,1.786355557
Minas Gerais,Mulher,43,Branca,16,1600,1.695653771
Minas Gerais,Homem,32,Branca,12,1787,1.725116571
Minas Gerais,Mulher,37,Branca,13,4000,1.730412105
Minas Gerais,Mulher,47,Parda,13,2000,1.646733345
Minas Gerais,Mulher,46,Branca,13,1100,1.821479335
Minas Gerais,Homem,33,Parda,9,880,1.646073445
Minas Gerais,Homem,44,Branca,12,1000,1.679078084
Minas Gerais,Mulher,32,Parda,12,2200,1.783271293
Minas Gerais,Mulher,51,Branca,12,2000,1.705881464
Minas Gerais,Mulher,54,Parda,1,2364,1.617467347
Minas Gerais,Mulher,62,Parda,9,1300,1.708476151
Minas Gerais,Homem,22,Parda,9,788,1.594326816
Minas Gerais,Mulher,34,Parda,1,4000,1.664628518
Minas Gerais,Homem,47,Branca,12,1000,1.673620264
Minas Gerais,Mulher,51,Branca,12,1576,1.646757676
Minas Gerais,Mulher,51,Negra,5,2000,1.807348598
Minas Gerais,Homem,54,Branca,12,1200,1.641486352
Minas Gerais,Mulher,43,Parda,15,2000,1.703130502
Minas Gerais,Mulher,34,Parda,13,3000,1.657899591
Minas Gerais,Mulher,46,Branca,12,3500,1.55991812
Minas Gerais,Mulher,27,Parda,12,2500,1.751508454
Minas Gerais,Mulher,57,Branca,12,2000,1.818484575
Minas Gerais,Mulher,46,Branca,1,1200,1.611032551
Minas Gerais,Mulher,59,Branca,9,5000,1.765496885
Minas Gerais,Mulher,60,Negra,9,1800,1.610285968
Minas Gerais,Mulher,45,Parda,12,2000,1.870646469
Minas Gerais,Mulher,50,Parda,12,6000,1.741398896
Minas Gerais,Mulher,63,Branca,5,20,1.707814934
Minas Gerais,Mulher,53,Branca,12,4000,1.715999884
Minas Gerais,Homem,44,Branca,12,1500,1.622290512
Minas Gerais,Mulher,57,Parda,13,1496,1.718495858
Minas Gerais,Mulher,51,Branca,12,4500,1.654087773
Minas Gerais,Mulher,50,Branca,12,4000,1.621263051
Minas Gerais,Homem,47,Parda,8,1500,1.71617026
Minas Gerais,Mulher,37,Parda,1,2500,1.752129009
Minas Gerais,Mulher,40,Parda,12,1300,1.761978522
Minas Gerais,Mulher,31,Parda,14,3435,1.650821116
Minas Gerais,Homem,49,Negra,1,1200,1.649874468
Minas Gerais,Mulher,49,Branca,12,3700,1.590978986
Minas Gerais,Mulher,38,Branca,12,1370,1.647408691
Minas Gerais,Mulher,52,Branca,5,1400,1.673080155
Minas Gerais,Mulher,40,Branca,12,2000,1.723352148
Minas Gerais,Homem,50,Negra,13,200,1.677318452
Minas Gerais,Homem,33,Parda,12,936,1.630638175
Minas Gerais,Homem,44,Parda,13,788,1.752405775
Minas Gerais,Mulher,38,Parda,12,1200,1.6667666
Minas Gerais,Homem,33,Branca,12,930,1.683930131
Minas Gerais,Mulher,43,Parda,13,3950,1.767606445
Minas Gerais,Homem,35,Branca,9,500,1.785976118
Minas Gerais,Mulher,31,Parda,5,1200,1.637918209
Minas Gerais,Mulher,62,Branca,9,1600,1.830752961
Minas Gerais,Homem,31,Branca,12,1700,1.644748609
Minas Gerais,Mulher,56,Branca,12,5000,1.730651854
Minas Gerais,Homem,58,Parda,12,600,1.744396363
Minas Gerais,Mulher,44,Negra,3,1500,1.74157784
Minas Gerais,Mulher,56,Parda,9,1500,1.728636213
Minas Gerais,Homem,59,Parda,5,788,1.734498676
Minas Gerais,Homem,63,Parda,12,2364,1.634348155
Minas Gerais,Homem,49,Branca,16,1500,1.643620214
Minas Gerais,Homem,32,Branca,12,900,1.790280796
Minas Gerais,Mulher,25,Negra,12,1000,1.772148834
Minas Gerais,Homem,74,Parda,13,860,1.711727732
Minas Gerais,Mulher,29,Negra,12,1500,1.65284915
Minas Gerais,Mulher,34,Branca,14,3000,1.515613472
Minas Gerais,Mulher,25,Parda,16,1422,1.664370906
Minas Gerais,Homem,26,Parda,16,1500,1.733481354
Minas Gerais,Homem,35,Parda,12,1100,1.721378882
Minas Gerais,Mulher,48,Branca,5,788,1.660104529
Minas Gerais,Mulher,46,Parda,9,1675,1.676321754
Minas Gerais,Homem,45,Branca,1,788,1.758274101
Minas Gerais,Homem,50,Negra,7,788,1.763283268
Minas Gerais,Homem,60,Negra,6,0,1.649784125
Minas Gerais,Homem,37,Parda,12,1000,1.716388396
Minas Gerais,Mulher,56,Negra,3,1400,1.885611574
Minas Gerais,Homem,58,Parda,4,360,1.636155137
Minas Gerais,Homem,71,Parda,3,50,1.621117316
Minas Gerais,Mulher,31,Parda,1,1000,1.682049437
Minas Gerais,Mulher,46,Parda,6,1200,1.745563829
Minas Gerais,Homem,35,Negra,12,1000,1.654130984
Minas Gerais,Mulher,38,Parda,12,2500,1.793054484
Minas Gerais,Mulher,33,Parda,12,1000,1.646353188
Minas Gerais,Mulher,35,Branca,11,3000,1.750007468
Minas Gerais,Homem,40,Branca,9,1200,1.655239918
Minas Gerais,Homem,48,Branca,12,2000,1.590381062
Minas Gerais,Homem,46,Parda,12,788,1.725658444
Minas Gerais,Homem,43,Branca,12,1500,1.694928757
Minas Gerais,Mulher,44,Parda,9,1200,1.769864409
Minas Gerais,Mulher,41,Parda,12,1500,1.802387227
Minas Gerais,Homem,33,Parda,12,1100,1.792387247
Minas Gerais,Homem,49,Parda,7,788,1.663544396
Minas Gerais,Homem,69,Parda,9,0,1.844817903
Minas Gerais,Homem,44,Parda,12,900,1.594979426
Minas Gerais,Homem,37,Negra,12,1800,1.687186225
Minas Gerais,Mulher,34,Parda,12,2000,1.752094236
Minas Gerais,Homem,47,Parda,11,1800,1.834039317
Minas Gerais,Homem,44,Parda,1,788,1.700572846
Minas Gerais,Mulher,45,Negra,12,1400,1.761435219
Minas Gerais,Mulher,55,Branca,5,788,1.828217947
Minas Gerais,Mulher,46,Branca,9,2000,1.837369583
Minas Gerais,Mulher,31,Branca,9,1800,1.643681108
Minas Gerais,Mulher,52,Branca,5,2000,1.715164757
Minas Gerais,Mulher,33,Negra,12,1200,1.613391771
Minas Gerais,Mulher,27,Branca,12,928,1.602223756
Minas Gerais,Mulher,52,Branca,10,788,1.6059575
Minas Gerais,Homem,48,Branca,3,1500,1.598448661
Minas Gerais,Mulher,37,Branca,12,1836,1.601049104
Minas Gerais,Mulher,76,Branca,1,2500,1.765698649
Minas Gerais,Mulher,44,Parda,8,2500,1.65575566
Minas Gerais,Mulher,45,Branca,12,1500,1.620202119
Minas Gerais,Mulher,67,Parda,9,700,1.769266931
Minas Gerais,Mulher,51,Parda,6,800,1.790667773
Minas Gerais,Mulher,29,Parda,12,1200,1.696644623
Minas Gerais,Mulher,34,Branca,12,3000,1.710948871
Minas Gerais,Mulher,54,Parda,5,1500,1.709086549
Minas Gerais,Mulher,49,Branca,5,1500,1.872819053
Minas Gerais,Mulher,68,Branca,5,2000,1.757116244
Minas Gerais,Homem,59,Indígena,16,1500,1.713208238
Minas Gerais,Homem,49,Parda,13,1000,1.812016676
Minas Gerais,Mulher,56,Branca,1,600,1.561620243
Minas Gerais,Mulher,42,Branca,12,3000,1.695801634
Minas Gerais,Homem,31,Branca,14,1800,1.690035113
Minas Gerais,Homem,59,Branca,7,450,1.624754657
Minas Gerais,Mulher,33,Branca,16,3000,1.619064104
Minas Gerais,Mulher,57,Parda,9,2500,1.639478532
Minas Gerais,Mulher,48,Parda,9,900,1.728077428
Minas Gerais,Mulher,38,Branca,12,1500,1.67787015
Minas Gerais,Mulher,50,Parda,12,3200,1.715457009
Minas Gerais,Mulher,51,Parda,12,1200,1.651223556
Minas Gerais,Mulher,21,Parda,10,1400,1.644487176
Minas Gerais,Mulher,35,Parda,5,3000,1.604177595
Minas Gerais,Mulher,54,Parda,6,1000,1.713781833
Minas Gerais,Mulher,44,Parda,5,1200,1.661848764
Minas Gerais,Homem,51,Negra,10,450,1.733088491
Minas Gerais,Homem,50,Negra,9,1200,1.72305799
Minas Gerais,Homem,38,Parda,7,1700,1.705533704
Minas Gerais,Mulher,67,Parda,1,1000,1.740136867
Minas Gerais,Mulher,39,Parda,9,1200,1.743681089
Minas Gerais,Mulher,32,Parda,12,1500,1.834151236
Minas Gerais,Homem,45,Parda,9,800,1.66500377
Minas Gerais,Mulher,53,Branca,1,789,1.77181085
Minas Gerais,Mulher,29,Parda,12,1100,1.725149358
Minas Gerais,Homem,36,Parda,10,1100,1.691786532
Minas Gerais,Mulher,65,Branca,5,1000,1.645426679
Minas Gerais,Mulher,51,Negra,9,1500,1.634635412
Minas Gerais,Mulher,33,Branca,12,2500,1.894838292
Minas Gerais,Homem,42,Parda,12,1500,1.580539914
Minas Gerais,Mulher,64,Negra,9,1200,1.641480703
Minas Gerais,Mulher,75,Negra,9,1020,1.701669255
Minas Gerais,Mulher,36,Branca,12,1490,1.750628746
Minas Gerais,Homem,39,Parda,10,1053,1.807528587
Minas Gerais,Mulher,67,Parda,6,2200,1.769475496
Minas Gerais,Mulher,36,Parda,12,2500,1.621086471
Minas Gerais,Mulher,54,Negra,6,788,1.680154707
Minas Gerais,Mulher,55,Negra,5,1700,1.65573678
Minas Gerais,Mulher,34,Negra,1,1325,1.698269819
Minas Gerais,Mulher,37,Negra,11,3000,1.696258509
Minas Gerais,Homem,35,Parda,12,2000,1.780802528
Minas Gerais,Mulher,63,Negra,5,2000,1.738318225
Minas Gerais,Homem,65,Negra,4,960,1.641697302
Minas Gerais,Mulher,43,Parda,12,1500,1.782854067
Minas Gerais,Mulher,40,Parda,9,2500,1.746756025
Minas Gerais,Mulher,46,Parda,6,1200,1.724296252
Minas Gerais,Mulher,50,Parda,5,1500,1.707264358
Minas Gerais,Mulher,45,Parda,5,2500,1.656176515
Minas Gerais,Mulher,53,Parda,6,1200,1.726138733
Minas Gerais,Mulher,33,Parda,11,1500,1.749584784
Minas Gerais,Mulher,51,Parda,10,0,1.653048542
Minas Gerais,Mulher,60,Negra,12,8000,1.649400782
Minas Gerais,Mulher,33,Parda,15,2300,1.693094939
Minas Gerais,Homem,31,Parda,12,2000,1.849360141
Minas Gerais,Homem,52,Branca,9,4000,1.785048175
Minas Gerais,Mulher,36,Parda,12,2500,1.706759771
Minas Gerais,Mulher,31,Branca,12,2200,1.693174045
Minas Gerais,Homem,32,Parda,16,2500,1.681676909
Minas Gerais,Homem,29,Parda,9,550,1.481258645
Minas Gerais,Mulher,51,Negra,5,788,1.636255037
Minas Gerais,Mulher,43,Parda,9,1500,1.738759365
Minas Gerais,Mulher,34,Negra,12,3000,1.613725309
Minas Gerais,Mulher,42,Parda,10,3000,1.774662901
Minas Gerais,Homem,47,Parda,12,1500,1.659670414
Minas Gerais,Mulher,39,Parda,12,2000,1.667162259
Minas Gerais,Mulher,42,Parda,1,890,1.778296503
Minas Gerais,Mulher,48,Parda,8,1200,1.883141368
Minas Gerais,Mulher,27,Negra,3,200,1.664631178
Minas Gerais,Mulher,38,Parda,10,850,1.557769514
Minas Gerais,Mulher,37,Negra,9,1600,1.838713827
Minas Gerais,Mulher,43,Parda,16,8500,1.783412022
Minas Gerais,Mulher,37,Negra,16,5068,1.644904407
Minas Gerais,Mulher,34,Negra,11,788,1.667555176
Minas Gerais,Homem,35,Parda,12,1100,1.828812157
Minas Gerais,Homem,33,Parda,16,2800,1.742787167
Minas Gerais,Mulher,35,Parda,10,3000,1.750188759
Minas Gerais,Homem,49,Branca,12,4000,1.660094862
Minas Gerais,Homem,32,Parda,12,1200,1.653199475
Minas Gerais,Homem,42,Parda,12,900,1.700915454
Minas Gerais,Mulher,47,Parda,14,18000,1.635678391
Minas Gerais,Mulher,60,Parda,12,3900,1.743120368
Minas Gerais,Homem,53,Parda,7,400,1.755023117
Minas Gerais,Mulher,48,Branca,16,6000,1.691558459
Minas Gerais,Mulher,49,Branca,6,1200,1.663905096
Minas Gerais,Homem,45,Parda,9,800,1.70592465
Minas Gerais,Mulher,46,Parda,16,2400,1.737042387
Minas Gerais,Mulher,36,Parda,16,5000,1.867176175
Minas Gerais,Homem,25,Parda,11,550,1.680433252
Minas Gerais,Mulher,35,Negra,12,2550,1.901482895
Minas Gerais,Mulher,37,Parda,12,1750,1.720970267
Minas Gerais,Mulher,41,Negra,9,1600,1.858441844
Minas Gerais,Mulher,37,Parda,12,2500,1.779826217
Minas Gerais,Mulher,53,Negra,13,980,1.683019599
Minas Gerais,Mulher,63,Parda,5,788,1.785301148
Minas Gerais,Homem,49,Negra,7,788,1.727155369
Minas Gerais,Mulher,64,Parda,6,788,1.87617414
Minas Gerais,Mulher,38,Parda,12,1500,1.628533634
Minas Gerais,Mulher,59,Parda,16,4000,1.74776481
Minas Gerais,Mulher,43,Branca,12,1750,1.780616339
Minas Gerais,Mulher,34,Parda,12,1400,1.792472853
Minas Gerais,Homem,60,Branca,1,850,1.750971155
Minas Gerais,Mulher,28,Parda,12,1755,1.577550114
Minas Gerais,Mulher,46,Branca,16,1200,1.671147996
Minas Gerais,Homem,53,Branca,12,2000,1.709355507
Minas Gerais,Homem,44,Parda,13,788,1.731898664
Minas Gerais,Mulher,20,Negra,12,1600,1.684041185
Minas Gerais,Mulher,50,Parda,5,2400,1.677865669
Minas Gerais,Mulher,58,Parda,1,1100,1.747957145
Minas Gerais,Mulher,53,Parda,6,1000,1.729888231
Minas Gerais,Homem,69,Branca,1,150,1.776926314
Minas Gerais,Homem,38,Branca,13,1300,1.770132512
Minas Gerais,Mulher,53,Negra,7,1500,1.847544838
Minas Gerais,Mulher,43,Parda,7,1060,1.742939765
Minas Gerais,Homem,31,Negra,16,4500,1.796402718
Minas Gerais,Mulher,57,Branca,12,4500,1.764086944
Minas Gerais,Mulher,34,Branca,12,2500,1.617985457
Minas Gerais,Homem,53,Parda,10,1000,1.611545179
Minas Gerais,Homem,56,Parda,12,2000,1.647283987
Minas Gerais,Mulher,46,Parda,6,1300,1.67711752
Minas Gerais,Mulher,42,Branca,12,1800,1.768610062
Minas Gerais,Mulher,39,Parda,16,2500,1.761849173
Minas Gerais,Mulher,57,Parda,4,1300,1.578320881
Minas Gerais,Mulher,40,Branca,12,1650,1.755762993
Minas Gerais,Homem,45,Branca,13,1300,1.836499334
Minas Gerais,Mulher,53,Parda,13,3000,1.641342973
Minas Gerais,Mulher,68,Branca,12,3500,1.682713532
Minas Gerais,Mulher,42,Branca,12,2000,1.671801361
Minas Gerais,Homem,30,Parda,13,1543,1.744287013
Minas Gerais,Homem,54,Parda,1,1100,1.606018364
Minas Gerais,Homem,47,Parda,12,1200,1.731508828
Minas Gerais,Mulher,59,Branca,16,2000,1.487865469
Minas Gerais,Homem,38,Branca,16,3000,1.81277977
Minas Gerais,Mulher,48,Branca,15,3600,1.772533468
Minas Gerais,Mulher,32,Parda,16,10000,1.675121733
Minas Gerais,Mulher,58,Branca,9,4000,1.85897274
Minas Gerais,Mulher,64,Branca,12,1300,1.642083623
Minas Gerais,Homem,46,Branca,12,3000,1.734263783
Minas Gerais,Homem,37,Parda,12,1500,1.703998992
Minas Gerais,Mulher,88,Parda,1,500,1.697085924
Minas Gerais,Mulher,49,Parda,12,1500,1.774405706
Minas Gerais,Mulher,73,Branca,16,6000,1.567080432
Minas Gerais,Mulher,34,Parda,9,890,1.723848745
Minas Gerais,Homem,35,Parda,16,788,1.680113913
Minas Gerais,Mulher,35,Branca,16,9000,1.698476535
Minas Gerais,Homem,30,Branca,12,2500,1.722442728
Minas Gerais,Homem,52,Branca,12,1400,1.826008969
Minas Gerais,Homem,42,Parda,16,1700,1.742637323
Minas Gerais,Mulher,34,Parda,8,1250,1.744650847
Minas Gerais,Mulher,36,Negra,12,900,1.759656126
Minas Gerais,Homem,54,Parda,7,490,1.747424919
Minas Gerais,Homem,28,Parda,9,1200,1.747384363
Minas Gerais,Homem,39,Branca,12,790,1.703215978
Minas Gerais,Homem,32,Parda,12,600,1.696164862
Minas Gerais,Homem,30,Parda,1,1200,1.757711501
Minas Gerais,Homem,59,Branca,9,928,1.719863688
Minas Gerais,Mulher,47,Parda,12,3000,1.652295916
Minas Gerais,Mulher,53,Parda,12,1500,1.701439359
Minas Gerais,Homem,34,Parda,5,1300,1.686528141
Minas Gerais,Mulher,71,Parda,5,1200,1.75147476
Minas Gerais,Mulher,25,Negra,12,1100,1.62251249
Minas Gerais,Mulher,56,Parda,7,1490,1.640743738
Minas Gerais,Mulher,47,Negra,17,1620,1.618984802
Minas Gerais,Mulher,39,Parda,10,2240,1.700891038
Minas Gerais,Mulher,32,Parda,12,1400,1.617423307
Minas Gerais,Homem,28,Parda,14,938,1.673861045
Minas Gerais,Mulher,46,Branca,12,1220,1.617624908
Minas Gerais,Homem,50,Branca,12,1245,1.659296989
Minas Gerais,Mulher,40,Negra,6,1920,1.73375915
Minas Gerais,Mulher,63,Branca,4,1200,1.660643049
Minas Gerais,Mulher,44,Parda,4,1958,1.601571086
Minas Gerais,Mulher,34,Branca,14,4895,1.631731052
Minas Gerais,Homem,63,Parda,6,2000,1.66875338
Minas Gerais,Mulher,54,Branca,5,1600,1.732289153
Minas Gerais,Mulher,52,Parda,12,1700,1.668949295
Minas Gerais,Homem,60,Parda,10,745,1.650468047
Minas Gerais,Homem,49,Branca,16,2403,1.564350043
Minas Gerais,Mulher,34,Negra,7,1300,1.625470989
Minas Gerais,Homem,28,Negra,12,2000,1.772096911
Minas Gerais,Homem,29,Branca,12,1000,1.770669376
Minas Gerais,Mulher,35,Branca,12,3500,1.582858497
Minas Gerais,Mulher,28,Parda,12,1200,1.72324124
